instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms
docs/inst_test/instancias/n_1000_9,500,15,7,10,0.1000,202,9980485958,9980480991,163
docs/inst_test/instancias/n_1000_9,500,15,7,10,0.2000,12,9980485898,9980481011,157
docs/inst_test/instancias/n_1000_9,500,15,7,10,0.2000,202,9980485898,9980481011,161
docs/inst_test/instancias/n_1000_9,500,15,7,10,0.3000,4,9980485898,9980481011,162
docs/inst_test/instancias/n_1000_9,500,15,7,10,0.3000,12,9980485898,9980481011,166
docs/inst_test/instancias/n_1000_9,500,15,7,10,0.3000,202,9980485898,9980481011,145
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.1000,4,9980485898,9980481011,150
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.1000,202,9980485958,9980480991,132
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.1000,12,9980485898,9980481011,155
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.2000,12,9980485898,9980481011,126
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.2000,4,9980485898,9980481011,136
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.2000,202,9980485898,9980481011,140
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.3000,12,9980485898,9980481011,111
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.3000,4,9980485898,9980481011,129
docs/inst_test/instancias/n_1000_9,500,15,7,20,0.3000,202,9980485898,9980481011,138
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.1000,12,9980485898,9980481011,148
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.1000,202,9980486069,9980481156,146
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.2000,4,9980485898,9980481011,142
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.1000,4,9980486293,9980481331,168
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.2000,12,9980485898,9980481011,138
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.2000,202,9980485898,9980481011,141
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.3000,4,9980485898,9980481011,152
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.3000,12,9980485898,9980481011,175
docs/inst_test/instancias/n_1000_9,500,15,10,5,0.3000,202,9980485898,9980481011,155
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.2000,4,9980485898,9980481011,141
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.1000,202,9980485958,9980480991,160
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.1000,4,9980485898,9980481011,175
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.2000,12,9980485898,9980481011,145
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.2000,202,9980485898,9980481011,136
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.1000,12,9980485898,9980481011,207
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.3000,4,9980485898,9980481011,115
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.3000,12,9980485898,9980481011,121
docs/inst_test/instancias/n_1000_9,500,15,10,10,0.3000,202,9980485898,9980481011,131
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.1000,4,9980485898,9980481011,122
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.1000,12,9980485898,9980481011,123
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.1000,202,9980485958,9980480991,139
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.2000,12,9980485898,9980481011,128
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.2000,4,9980485898,9980481011,147
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.2000,202,9980485898,9980481011,133
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.3000,4,9980485898,9980481011,128
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.3000,202,9980485898,9980481011,127
docs/inst_test/instancias/n_1000_9,500,15,10,20,0.3000,12,9980485898,9980481011,135
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.1000,4,9980486293,9980481331,159
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.1000,12,9980485898,9980481011,161
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.2000,4,9980485898,9980481011,154
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.1000,202,9980486069,9980481156,195
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.2000,12,9980485898,9980481011,157
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.2000,202,9980485898,9980481011,148
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.3000,4,9980485898,9980481011,138
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.3000,12,9980485898,9980481011,140
docs/inst_test/instancias/n_1000_9,500,15,15,5,0.3000,202,9980485898,9980481011,127
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.1000,4,9980485898,9980481011,131
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.1000,202,9980485958,9980480991,121
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.1000,12,9980485898,9980481011,149
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.2000,4,9980485898,9980481011,130
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.2000,202,9980485898,9980481011,134
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.2000,12,9980485898,9980481011,144
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.3000,4,9980485898,9980481011,144
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.3000,12,9980485898,9980481011,134
docs/inst_test/instancias/n_1000_9,500,15,15,10,0.3000,202,9980485898,9980481011,123
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.1000,12,9980485898,9980481011,126
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.1000,4,9980485898,9980481011,134
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.1000,202,9980485958,9980480991,127
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.2000,12,9980485898,9980481011,118
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.2000,202,9980485898,9980481011,121
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.2000,4,9980485898,9980481011,140
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.3000,4,9980485898,9980481011,112
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.3000,12,9980485898,9980481011,126
docs/inst_test/instancias/n_1000_9,500,15,15,20,0.3000,202,9980485898,9980481011,135
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.1000,4,9980486293,9980481331,151
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.1000,202,9980486069,9980481156,130
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.1000,12,9980485898,9980481011,151
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.2000,4,9980485898,9980481011,132
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.2000,12,9980485898,9980481011,151
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.2000,202,9980485898,9980481011,151
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.3000,4,9980485898,9980481011,170
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.3000,12,9980485898,9980481011,144
docs/inst_test/instancias/n_1000_9,500,20,7,5,0.3000,202,9980485898,9980481011,139
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.1000,4,9980485898,9980481011,139
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.1000,12,9980485898,9980481011,135
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.1000,202,9980485958,9980480991,137
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.2000,12,9980485898,9980481011,139
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.2000,4,9980485898,9980481011,158
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.2000,202,9980485898,9980481011,117
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.3000,4,9980485898,9980481011,136
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.1000,12,9980485898,9980481011,119
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.3000,202,9980485898,9980481011,141
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.1000,4,9980485898,9980481011,146
docs/inst_test/instancias/n_1000_9,500,20,7,10,0.3000,12,9980485898,9980481011,153
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.1000,202,9980485958,9980480991,119
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.2000,4,9980485898,9980481011,135
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.2000,12,9980485898,9980481011,126
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.2000,202,9980485898,9980481011,105
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.3000,12,9980485898,9980481011,111
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.3000,202,9980485898,9980481011,119
docs/inst_test/instancias/n_1000_9,500,20,7,20,0.3000,4,9980485898,9980481011,142
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.1000,12,9980485898,9980481011,141
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.1000,4,9980486293,9980481331,155
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.2000,4,9980485898,9980481011,121
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.1000,202,9980486069,9980481156,144
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.2000,12,9980485898,9980481011,169
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.2000,202,9980485898,9980481011,139
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.3000,4,9980485898,9980481011,146
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.3000,12,9980485898,9980481011,148
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.1000,4,9980485898,9980481011,128
docs/inst_test/instancias/n_1000_9,500,20,10,5,0.3000,202,9980485898,9980481011,150
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.1000,12,9980485898,9980481011,141
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.1000,202,9980485958,9980480991,130
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.2000,12,9980485898,9980481011,140
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.2000,4,9980485898,9980481011,143
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.2000,202,9980485898,9980481011,131
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.3000,12,9980485898,9980481011,111
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.1000,4,9980485898,9980481011,111
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.3000,4,9980485898,9980481011,150
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.1000,12,9980485898,9980481011,125
docs/inst_test/instancias/n_1000_9,500,20,10,10,0.3000,202,9980485898,9980481011,143
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.2000,4,9980485898,9980481011,142
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.1000,202,9980485958,9980480991,148
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.3000,4,9980485898,9980481011,134
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.2000,202,9980485898,9980481011,164
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.3000,12,9980485898,9980481011,135
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.2000,12,9980485898,9980481011,168
docs/inst_test/instancias/n_1000_9,500,20,10,20,0.3000,202,9980485898,9980481011,147
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.1000,4,9980486293,9980481331,164
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.2000,12,9980485898,9980481011,113
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.2000,4,9980485898,9980481011,115
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.1000,202,9980486069,9980481156,156
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.3000,4,9980485898,9980481011,131
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.1000,12,9980485898,9980481011,174
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.2000,202,9980485898,9980481011,154
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.3000,12,9980485898,9980481011,150
docs/inst_test/instancias/n_1000_9,500,20,15,5,0.3000,202,9980485898,9980481011,162
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.2000,4,9980485898,9980481011,148
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.1000,202,9980485958,9980480991,161
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.1000,4,9980485898,9980481011,179
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.2000,12,9980485898,9980481011,154
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.1000,12,9980485898,9980481011,194
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.2000,202,9980485898,9980481011,174
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.3000,4,9980485898,9980481011,170
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.3000,12,9980485898,9980481011,156
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.1000,4,9980485898,9980481011,185
docs/inst_test/instancias/n_1000_9,500,20,15,10,0.3000,202,9980485898,9980481011,245
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.1000,202,9980485958,9980480991,234
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.1000,12,9980485898,9980481011,357
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.2000,4,9980485898,9980481011,348
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.2000,12,9980485898,9980481011,347
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.2000,202,9980485898,9980481011,385
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.3000,4,9980485898,9980481011,392
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.3000,12,9980485898,9980481011,355
docs/inst_test/instancias/n_1000_9,500,20,15,20,0.3000,202,9980485898,9980481011,336
