instance,ants,iterations,alpha,beta,rho,q,stall,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,1.0000,80,123,9989474305,9989473965,916
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,1.0000,50,2026,9989474305,9989473965,960
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,1.0000,80,2026,9989474305,9989473965,931
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,50,123,9989474305,9989473965,855
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,1.0000,120,123,9989474305,9989473965,901
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,0.5000,120,123,9989474305,9989473965,1055
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,1.0000,120,2026,9989474305,9989473965,891
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,1.0000,120,42,9989474305,9989473965,942
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,120,123,9989474305,9989473965,830
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,80,2026,9989474305,9989473965,847
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,1.0000,120,2026,9989474305,9989473965,474
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,50,2026,9989474305,9989473965,936
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,0.5000,120,2026,9989474305,9989473965,746
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,0.5000,50,42,9989474305,9989473965,880
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,0.5000,80,2026,9989474305,9989473965,1229
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,120,42,9989474305,9989473965,924
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,80,123,9989474305,9989473965,977
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,0.5000,80,123,9989474305,9989473965,871
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,50,42,9989474305,9989473965,1048
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,1.0000,80,42,9989474305,9989473965,752
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,1.0000,50,123,9989474305,9989473965,807
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,1.0000,80,123,9989474305,9989473965,743
docs\inst_test\instancias\n_1000_1,20,300,1.0000,4.0000,0.3000,2.0000,80,42,9989474305,9989473965,1075
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,0.5000,120,123,9989474305,9989473965,877
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,50,2026,9989474305,9989473965,438
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,80,42,9989474305,9989473965,432
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,1.0000,50,42,9989474305,9989473965,861
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,0.5000,80,2026,9989474305,9989473965,981
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,0.5000,120,42,9989474305,9989473965,988
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,120,2026,9989474305,9989473965,415
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,50,123,9989474305,9989473965,433
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,50,2026,9989474305,9989473965,444
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,80,123,9989474305,9989473965,751
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,50,2026,9989474305,9989473965,804
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,120,42,9989474305,9989473965,719
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,80,2026,9989474305,9989473965,623
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,120,42,9989474305,9989473965,426
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,80,42,9989474305,9989473965,876
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,50,123,9989474305,9989473965,883
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,80,2026,9989474305,9989473965,449
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,120,2026,9989474305,9989473965,778
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,120,123,9989474305,9989473965,646
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,50,123,9989474305,9989473965,758
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,80,42,9989474305,9989473965,596
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,80,123,9989474305,9989473965,665
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,50,2026,9989474305,9989473965,648
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,120,2026,9989474305,9989473965,659
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,50,123,9989474305,9989473965,662
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,50,42,9989474305,9989473965,678
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,80,42,9989474305,9989473965,735
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,120,42,9989474305,9989473965,715
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,120,2026,9989474305,9989473965,600
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,50,2026,9989474305,9989473965,583
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,50,42,9989474305,9989473965,1117
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,50,42,9989474305,9989473965,659
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,50,42,9989474305,9989473965,1016
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,120,42,9989474305,9989473965,575
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,80,2026,9989474305,9989473965,1115
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,120,2026,9989474305,9989473965,571
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,80,42,9989474305,9989473965,580
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,120,2026,9989474305,9989473965,432
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,80,123,9989474305,9989473965,778
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,120,123,9989474305,9989473965,826
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.1000,2.0000,120,123,9989474305,9989473965,1118
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,120,123,9989474305,9989473965,534
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,50,123,9989474305,9989473965,472
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,50,123,9989474305,9989473965,652
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,80,42,9989474305,9989473965,481
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,80,123,9989474305,9989473965,428
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,80,2026,9989474305,9989473965,443
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,80,123,9989474305,9989473965,1106
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,80,123,9989474305,9989473965,833
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,0.5000,120,42,9989474305,9989473965,1142
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,50,2026,9989474305,9989473965,616
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,50,2026,9989474305,9989473965,499
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,50,2026,9989474305,9989473965,828
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,2.0000,120,123,9989474305,9989473965,978
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,50,42,9989474305,9989473965,847
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,80,42,9989474305,9989473965,996
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,80,123,9989474305,9989473965,506
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,120,42,9989474305,9989473965,490
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,80,42,9989474305,9989473965,530
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,80,2026,9989474305,9989473965,995
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,80,2026,9989474305,9989473965,1227
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,80,2026,9989474305,9989473965,537
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,50,42,9989474305,9989473965,508
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,80,42,9989474305,9989473965,482
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.2000,1.0000,50,42,9989474305,9989473965,1263
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,50,123,9989474305,9989473965,689
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,50,2026,9989474305,9989473965,565
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,50,42,9989474305,9989473965,883
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,50,42,9989474305,9989473965,513
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,120,2026,9989474305,9989473965,642
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,80,123,9989474305,9989473965,1118
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,120,123,9989474305,9989473965,490
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,120,123,9989474305,9989473965,770
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,50,123,9989474305,9989473965,631
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,50,2026,9989474305,9989473965,636
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,50,123,9989474305,9989473965,549
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,50,2026,9989474305,9989473965,537
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,50,123,9989474305,9989473965,771
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,120,42,9989474305,9989473965,618
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,120,123,9989474305,9989473965,712
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,120,123,9989474305,9989473965,1284
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,0.5000,50,123,9989474305,9989473965,1368
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,80,123,9989474305,9989473965,529
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,120,42,9989474305,9989473965,763
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,80,2026,9989474305,9989473965,774
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,80,123,9989474305,9989473965,762
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,80,2026,9989474305,9989473965,1318
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,80,123,9989474305,9989473965,502
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,1.0000,120,42,9989474305,9989473965,1357
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,120,2026,9989474305,9989473965,614
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,80,42,9989474305,9989473965,548
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,50,123,9989474305,9989473965,489
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,50,42,9989474305,9989473965,494
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,120,2026,9989474305,9989473965,824
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,80,42,9989474305,9989473965,500
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,120,2026,9989474305,9989473965,1277
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,120,123,9989474305,9989473965,1308
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,120,123,9989474305,9989473965,792
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,50,42,9989474305,9989473965,938
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,50,42,9989474305,9989473965,504
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,120,42,9989474305,9989473965,584
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,80,2026,9989474305,9989473965,641
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,120,123,9989474305,9989473965,623
docs\inst_test\instancias\n_1000_1,20,300,1.2000,2.0000,0.3000,2.0000,120,42,9989474305,9989473965,1483
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,120,2026,9989474305,9989473965,1203
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,50,42,9989474305,9989473965,916
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,50,2026,9989474305,9989473965,864
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,0.5000,50,42,9989474305,9989473965,1512
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,80,2026,9989474305,9989473965,872
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,120,42,9989474305,9989473965,1004
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,50,2026,9989474305,9989473965,597
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,80,2026,9989474305,9989473965,575
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,120,42,9989474305,9989473965,863
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,80,123,9989474305,9989473965,782
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,80,42,9989474305,9989473965,538
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,80,123,9989474305,9989473965,633
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,120,123,9989474305,9989473965,630
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,120,2026,9989474305,9989473965,836
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,80,42,9989474305,9989473965,748
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,1.0000,80,123,9989474305,9989473965,1486
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,120,123,9989474305,9989473965,1035
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,80,42,9989474305,9989473965,1427
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,120,123,9989474305,9989473965,616
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,50,2026,9989474305,9989473965,580
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,120,2026,9989474305,9989473965,792
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,120,42,9989474305,9989473965,815
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,50,42,9989474305,9989473965,619
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,50,123,9989474305,9989473965,1239
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.1000,2.0000,80,2026,9989474305,9989473965,1479
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,0.5000,50,123,9989474305,9989473965,882
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,50,123,9989474305,9989473965,636
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,120,42,9989474305,9989473965,725
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,120,2026,9989474305,9989473965,670
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,80,42,9989474305,9989473965,1395
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,80,123,9989474305,9989473965,815
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,0.5000,80,2026,9989474305,9989473965,1375
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,50,2026,9989474305,9989473965,894
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,120,2026,9989474305,9989473965,593
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,80,123,9989474305,9989473965,764
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,80,2026,9989474305,9989473965,754
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,50,2026,9989474305,9989473965,617
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,50,123,9989474305,9989473965,640
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,80,2026,9989474305,9989473965,932
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,80,42,9989474305,9989473965,634
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,50,42,9989474305,9989473965,1086
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,2.0000,50,2026,9989474305,9989473965,1388
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,80,42,9989474305,9989473965,904
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,80,42,9989474305,9989473965,586
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,80,123,9989474305,9989473965,616
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,120,42,9989474305,9989473965,626
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,50,2026,9989474305,9989473965,641
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,120,2026,9989474305,9989473965,589
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,50,42,9989474305,9989473965,580
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,80,123,9989474305,9989473965,754
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.2000,1.0000,120,2026,9989474305,9989473965,1511
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,120,123,9989474305,9989473965,752
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,50,2026,9989474305,9989473965,548
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,50,123,9989474305,9989473965,742
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,80,2026,9989474305,9989473965,778
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,1.0000,50,123,9989474305,9989473965,1331
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,120,123,9989474305,9989473965,1044
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,120,42,9989474305,9989473965,872
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,120,2026,9989474305,9989473965,875
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,120,42,9989474305,9989473965,652
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,50,123,9989474305,9989473965,732
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,120,2026,9989474305,9989473965,665
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,50,123,9989474305,9989473965,558
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,50,2026,9989474305,9989473965,541
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,120,123,9989474305,9989473965,691
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,0.5000,80,123,9989474305,9989473965,714
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,50,42,9989474305,9989473965,690
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,120,123,9989474305,9989473965,980
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,80,42,9989474305,9989473965,654
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,80,123,9989474305,9989473965,663
docs\inst_test\instancias\n_1000_1,20,300,1.2000,3.0000,0.3000,2.0000,120,42,9989474305,9989473965,1362
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,120,42,9989474305,9989473965,647
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,80,2026,9989474305,9989473965,688
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,120,123,9989474305,9989473965,652
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,80,42,9989474305,9989473965,579
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,1.0000,120,2026,9989474305,9989473965,668
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,80,123,9989474305,9989473965,596
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,80,2026,9989474305,9989473965,591
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,50,42,9989474305,9989473965,695
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,120,2026,9989474305,9989473965,572
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,50,42,9989474305,9989473965,1415
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,0.5000,50,42,9989474305,9989473965,985
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,0.5000,50,123,9989474305,9989473965,999
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,80,2026,9989474305,9989473965,1047
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,50,123,9989474305,9989473965,715
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,0.5000,80,2026,9989474305,9989473965,1337
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,0.5000,80,123,9989474305,9989473965,566
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,0.5000,50,42,9989474305,9989473965,627
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,0.5000,80,2026,9989474305,9989473965,1000
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,0.5000,50,123,9989474305,9989473965,671
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,120,123,9989474305,9989473965,694
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,2.0000,120,42,9989474305,9989473965,705
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,0.5000,50,2026,9989474305,9989473965,1072
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,1.0000,50,42,9989474305,9989473965,1401
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,0.5000,80,2026,9989474305,9989473965,657
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,0.5000,80,42,9989474305,9989473965,715
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,0.5000,50,2026,9989474305,9989473965,790
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,1.0000,50,123,9989474305,9989473965,647
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,1.0000,80,42,9989474305,9989473965,629
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,80,42,9989474305,9989473965,1345
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,1.0000,80,123,9989474305,9989473965,623
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,1.0000,50,2026,9989474305,9989473965,653
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.1000,2.0000,80,123,9989474305,9989473965,1376
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.2000,0.5000,120,123,9989474305,9989473965,1303
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,1.0000,120,2026,9989474305,9989473965,641
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,2.0000,50,42,9989474305,9989473965,635
docs\inst_test\instancias\n_1000_1,20,300,1.2000,4.0000,0.3000,2.0000,50,123,9989474305,9989473965,629
